RA,DEC,MAG_AUTO,MAGERR_AUTO
357.6980483,-29.9772307,-6.2348,0.0502
357.7613496,-29.9780958,99.0,99.0
356.5098851,-29.9768523,99.0,99.0
357.8049424,-29.9773168,-5.4495,2.1173
356.530603,-29.9768028,-4.2995,0.3461
357.7717963,-29.9772976,-3.1836,22.372
357.7558276,-29.9778804,-4.9765,0.2664
357.7039269,-29.9780501,-5.0997,0.1936
357.7238048,-29.9774136,-4.3258,9.2893
357.788256,-29.9777426,-5.0796,0.2338
357.7075844,-29.9777798,99.0,99.0
357.7706392,-29.9785249,-5.6686,0.5161
357.7422771,-29.9774817,-2.5209,19.5013
357.7774409,-29.978006,-4.4494,0.4906
357.8613706,-29.9773638,-5.9722,0.8375
357.7490617,-29.9774646,99.0,99.0
357.7320721,-29.9779059,99.0,99.0
357.7263321,-29.9775494,99.0,99.0
357.7101092,-29.9775587,-5.2899,2.6294
357.7084722,-29.9778979,99.0,99.0
357.8541204,-29.9780187,99.0,99.0
357.7363269,-29.9780236,-5.0828,0.2716
357.7660025,-29.9777223,99.0,99.0
357.7677936,-29.9774892,99.0,99.0
356.5492359,-29.9757663,-1.3547,5.9927
357.7655179,-29.977723,99.0,99.0
357.7872499,-29.9780857,99.0,99.0
356.4923198,-29.9749777,99.0,99.0
357.720537,-29.9780993,99.0,99.0
356.5678486,-29.9751701,-8.7201,0.0469
356.5310619,-29.9754169,99.0,99.0
356.5880654,-29.9749122,-4.0535,0.3381
356.4862748,-29.9747648,-9.389,0.017
356.5530721,-29.9753247,99.0,99.0
356.5751346,-29.9753204,-5.2442,2.1907
356.5188481,-29.9752904,99.0,99.0
356.5845556,-29.9730748,-4.3717,0.2777
356.5878161,-29.9725606,-3.8887,0.3706
357.7007967,-29.9730419,-6.6206,0.0497
357.1883332,-29.9729844,-6.0607,0.1347
357.2069157,-29.9723853,-7.2672,0.0656
357.1895504,-29.9709697,-5.8673,0.1264
356.5860038,-29.9693713,-5.1598,0.1574
357.7006086,-29.9680955,-5.929,0.063
356.586778,-29.9675846,-4.1124,0.3195
357.6751502,-29.9678289,-4.5046,0.1361
357.1896268,-29.9715464,-7.1947,0.0857
356.5800567,-29.96604,-4.817,1.4025
357.5659102,-29.9678394,-5.5095,0.1019
356.5800043,-29.9647555,-5.3714,0.4426
356.5912379,-29.9630916,-4.4742,0.3068
356.5905691,-29.9633741,-4.1243,0.2518
356.5857648,-29.9624337,-4.4144,0.2656
356.5828501,-29.962221,-1.8666,3.2928
356.5847712,-29.9620609,-5.2768,0.1536
356.5789145,-29.9606762,-5.0341,0.0874
356.5941482,-29.960762,-4.3932,0.2473
356.5783986,-29.9610355,-5.2607,35.7363
356.5787649,-29.9610591,-6.8448,4.2575
356.5927389,-29.9607168,-7.0354,0.0327
356.5784686,-29.9599124,-6.5916,0.6815
356.5981952,-29.9552089,-5.7419,0.0659
356.5831729,-29.9528427,-4.1518,0.5156
356.5838783,-29.9539226,-5.3658,0.2074
356.5825828,-29.9517166,-4.9032,0.2875
356.5812764,-29.9514596,-3.1284,1.5744
356.5816641,-29.9498471,-4.7316,0.198
356.5834221,-29.9492936,-3.7996,0.5655
356.5832702,-29.9498634,-5.3196,0.1789
356.5926353,-29.9492717,-5.864,0.1763
357.6804132,-29.9481681,-5.9582,0.0545
357.7012721,-29.9461277,-4.5502,0.2156
356.5944524,-29.9447481,-4.8587,0.1252
357.7004061,-29.9449158,-4.2178,0.2983
356.5856038,-29.9439892,-4.6976,0.2772
356.5854776,-29.9424671,-3.721,0.5545
356.6150571,-29.9422446,-6.0167,0.1222
356.5857952,-29.9404283,-4.0271,0.3119
356.5860661,-29.9409242,-4.9193,0.1949
356.5833679,-29.9396519,-4.8768,0.2032
356.5854997,-29.9379622,-3.2247,0.9391
356.5863746,-29.9384149,-5.1536,0.2453
356.5810064,-29.9359211,-3.2978,1.01
356.5892141,-29.9337388,-4.2628,0.3145
357.6915167,-29.9335544,-10.2743,0.4611
356.5837026,-29.9331246,-4.1645,0.302
357.6898561,-29.9333671,99.0,99.0
357.2609251,-29.9341486,-4.9106,0.2252
356.5881661,-29.9297602,-3.6956,0.2397
356.5862258,-29.9288498,-4.7588,0.2288
356.8954371,-29.9286679,-5.31,0.1163
356.5812758,-29.92351,-4.4246,0.2296
356.5896732,-29.9228218,-4.5597,0.2185
356.587902,-29.9213924,-4.9257,0.2252
356.5853088,-29.9207944,-4.1492,0.3037
356.5834368,-29.9196803,-5.1818,0.1697
357.6806163,-29.9190428,-5.1677,0.0896
356.5867338,-29.9193164,-4.553,0.2144
357.6979039,-29.9188265,-5.7028,0.0652
356.6558775,-29.9108561,-4.3244,0.2029
356.5865102,-29.9101464,-4.7754,0.1885
356.5815911,-29.9073696,-5.378,0.1007
357.1593334,-29.9237547,-15.4631,0.0029
356.9855192,-29.9081172,-11.6348,0.1946
356.5831544,-29.9061751,-4.2902,0.3209
356.9851165,-29.9079704,-12.8522,0.0977
357.7039106,-29.905856,-5.6557,0.1126
357.704061,-29.9060662,-4.7147,4.9294
356.5893046,-29.9030694,-4.4264,0.4213
356.5982722,-29.8991255,-5.4181,0.1929
357.2914954,-29.8994243,-5.2051,0.1902
357.6996667,-29.8939749,-4.7969,0.2569
356.5984775,-29.890778,-5.5103,0.1726
356.5844608,-29.8879206,-3.9576,0.4427
356.5983243,-29.8872966,-4.8456,0.1219
356.7620667,-29.8877303,-4.7347,0.2359
356.58394,-29.8868079,-4.1025,0.3951
356.5825751,-29.8859807,-3.5201,0.8075
356.5929282,-29.8851398,-4.6453,0.2611
357.323204,-29.8853703,-4.7442,0.1609
357.1561138,-29.8849157,-4.6701,0.199
357.7033481,-29.883442,-4.8782,0.2419
356.5903901,-29.8821505,-4.5823,0.2037
356.5849177,-29.8814122,-4.8116,0.1962
357.6987131,-29.8803397,-3.918,0.4135
356.5847381,-29.8802618,-5.0684,0.1817
356.5836659,-29.8784287,-4.0964,0.305
357.7030505,-29.8794564,-4.7295,0.2749
356.5833344,-29.8780965,-3.8669,0.4365
356.5878951,-29.8783847,-4.9105,0.1687
356.5847118,-29.8776043,-5.3009,0.1722
357.6931899,-29.877077,-4.5142,0.1943
356.5853406,-29.8774883,-4.2518,0.3793
356.5882134,-29.8766526,-4.3278,0.3944
357.7012089,-29.8759535,-3.7126,0.4354
356.5885861,-29.8754032,-5.0608,0.2584
357.7024605,-29.8756275,-3.4878,0.7584
356.5843819,-29.8748984,-4.899,0.2022
356.5933233,-29.8737081,-4.7098,0.2811
357.700127,-29.8733618,-4.22,0.3128
356.5889813,-29.871383,-4.6771,0.2906
357.7030929,-29.8716385,-4.3529,0.3859
357.6993125,-29.8714042,-4.6832,0.1901
357.0971445,-29.8720465,-5.7636,0.1251
356.5910416,-29.8708883,-4.7645,0.1995
356.7307773,-29.8706544,-9.4217,0.384
356.7455091,-29.8708808,-10.3562,1.158
357.6975418,-29.8704885,-4.1997,0.2613
356.5848538,-29.8696324,-4.0518,0.4756
357.700679,-29.8692575,-6.8281,0.044
356.7303728,-29.8701727,99.0,99.0
356.8264582,-29.8685584,-4.7407,0.2033
356.5808591,-29.8678135,-4.3465,0.5196
356.5818985,-29.8659035,-4.6465,0.4271
356.5826583,-29.8653239,-2.072,2.5552
356.5970538,-29.8655985,-4.5375,0.3429
357.7026689,-29.8652274,-4.4128,0.2913
356.583918,-29.8644278,-5.4515,0.0951
357.5146458,-29.8654372,-5.1043,0.1684
356.5834044,-29.8636635,-5.0587,0.1375
356.5848681,-29.8636711,-4.6223,0.2912
356.5846222,-29.8641235,-5.1484,0.1729
357.6990201,-29.8636175,-4.1113,0.3592
357.702658,-29.8642912,99.0,99.0
356.5845292,-29.8630729,-4.1288,0.4496
357.6935306,-29.8625177,-4.9931,0.2251
357.7001575,-29.8621175,-4.6942,0.2709
356.5893977,-29.8619859,-4.9166,0.2564
356.583723,-29.8613968,-4.631,0.2859
357.7018321,-29.8615,-5.8144,1.0883
357.6975411,-29.8620206,-4.6615,0.2537
357.7027815,-29.8617938,-3.7611,0.7819
357.6947448,-29.861708,-4.4853,0.3513
356.5882964,-29.8599585,-4.9728,0.1754
356.5838743,-29.8600808,-4.0343,0.4967
357.6903542,-29.859982,-5.1245,0.0957
357.6930325,-29.8603559,99.0,99.0
356.5980619,-29.8354241,-4.4444,0.3226
357.3464786,-29.8397057,-4.7588,0.2122
357.6588188,-29.8361757,-4.374,0.2018
357.0221814,-29.8367751,-5.1567,0.2286
357.1443192,-29.836432,-6.1566,0.0502
357.698007,-29.8383717,-3.6108,0.6157
357.5315915,-29.836022,-4.3111,0.3355
356.7159006,-29.8344892,-4.631,0.1864
356.6031359,-29.8341189,-4.5504,0.2796
356.9711657,-29.8383219,-4.8827,0.2113
356.6949289,-29.8367276,-4.2496,0.3882
356.9855246,-29.8369372,-4.9205,0.153
357.4618874,-29.8362155,-4.6556,0.1495
357.5418242,-29.8355729,-5.3643,0.1878
356.6000196,-29.8370045,-4.587,0.2547
357.0390465,-29.8383184,-5.0291,0.1947
356.9465236,-29.8351413,-4.3704,0.2425
357.0579266,-29.8369998,-4.6529,0.2414
357.6973991,-29.8412572,-3.833,0.5486
357.3384801,-29.8374563,-4.616,0.2469
357.2710871,-29.8373964,-4.8026,0.2643
357.3659233,-29.8379446,-4.2532,0.265
356.585734,-29.8374165,-0.1609,16.9699
356.9959072,-29.8388298,-4.3733,0.2133
357.327785,-29.8384438,-4.0982,0.4024
357.6938337,-29.8366022,-4.9506,0.1744
357.4331642,-29.8372573,-4.5444,0.1745
357.0486513,-29.8401623,-4.6372,0.1697
357.6751614,-29.8364943,-3.9334,0.3754
356.5910163,-29.8363984,-5.1278,0.2304
357.1808871,-29.8370332,-4.8119,0.1208
356.5972071,-29.8388613,-4.6755,0.2076
357.6985376,-29.8410273,-4.2398,0.3818
356.585321,-29.8383484,-4.2403,0.3973
357.0221929,-29.8406604,-4.1469,0.2833
357.0402261,-29.8362538,-5.0297,0.1742
357.6056125,-29.843242,-4.99,0.1438
356.6710355,-29.8382262,-5.0231,0.1714
356.7266474,-29.8397534,-5.3531,0.1675
357.3661321,-29.8408014,-4.583,0.2926
357.4855382,-29.8404525,-5.1278,0.2091
356.583858,-29.8438631,-4.6781,0.368
357.3760793,-29.8415417,-5.3028,0.091
357.6904745,-29.8387086,-5.155,0.1633
357.5671792,-29.842516,-5.4123,0.1871
356.5845714,-29.8389918,-4.6207,0.3583
357.613187,-29.840656,-5.0441,0.1443
357.5633265,-29.8432324,-4.8956,0.2318
357.6967024,-29.8416655,-4.5172,0.2369
357.6965169,-29.8421696,-4.7806,0.256
357.5233271,-29.8398045,-4.7339,0.1765
356.590503,-29.843345,-4.4773,0.2641
356.6025807,-29.8410937,-4.6682,0.1868
357.4538026,-29.8231699,-4.3602,0.2847
357.6933634,-29.8430168,-4.2697,0.3279
357.1420847,-29.8503538,-5.1244,0.1813
357.4774088,-29.8410176,-5.2013,0.2925
356.5829722,-29.8428921,-4.5206,0.3093
357.4752078,-29.8405079,-4.3776,0.3834
357.5492196,-29.8403839,-5.2127,0.1999
356.5843396,-29.8481083,99.0,99.0
356.5920904,-29.8363071,-4.6499,0.2475
357.6058603,-29.8419397,-5.1895,0.2198
356.9922781,-29.8446389,-5.1481,0.1788
357.0401147,-29.8392955,-4.3076,0.1958
357.6961625,-29.8459224,-4.1798,0.3289
357.0367078,-29.8419055,-5.3253,0.1863
356.5843439,-29.8453005,-4.1978,0.569
357.658136,-29.8445922,-5.138,0.1492
356.8817334,-29.8406505,-6.0975,0.0662
356.8820698,-29.8409342,-5.8538,0.1033
357.6758572,-29.8455423,-4.5332,0.2449
357.1455394,-29.8366493,-4.7759,0.1855
357.0501671,-29.8423715,-4.9048,0.1122
356.5848862,-29.8443494,-4.2243,0.4852
357.469407,-29.8460896,-5.2624,0.0862
357.5418321,-29.8378636,-4.8697,0.3227
357.5128511,-29.8351579,-5.0902,0.261
356.7765776,-29.8437476,-5.214,0.0893
357.6302098,-29.8465117,-5.1697,0.2538
357.3331994,-29.8441516,-4.412,0.2587
357.0833223,-29.846301,-4.1771,0.2405
357.1960551,-29.8444426,-4.4212,0.322
357.5793995,-29.8454427,-4.7863,0.184
357.5063262,-29.8453706,-6.0182,0.1591
356.6733472,-29.8462559,-5.5618,0.1612
357.5682009,-29.8411667,-4.4715,0.2855
357.6961225,-29.8599863,99.0,99.0
356.8812319,-29.8477378,-5.2174,0.0889
357.2378225,-29.8476613,-4.6823,0.1322
356.5909272,-29.8495698,-4.9973,0.2171
356.5906087,-29.8484174,-5.6119,0.1277
357.1408673,-29.8494054,-5.4555,0.1869
357.0509265,-29.8497591,-4.952,0.211
357.4425308,-29.8453396,-4.9305,0.1955
356.9782146,-29.8504188,-4.2904,0.1884
356.6889441,-29.847487,-4.6329,0.1784
357.6950533,-29.8463783,-4.2271,0.2989
357.6911989,-29.8464782,-4.3167,0.2274
357.2248531,-29.8484107,-5.4474,0.0744
357.6038592,-29.8439974,-6.7809,0.103
356.9941487,-29.8500249,-5.3016,0.1796
356.674974,-29.8453936,-6.0584,0.1379
357.2276697,-29.8447425,-4.7118,0.2426
356.9945965,-29.8475118,-5.199,0.2125
357.6829477,-29.8483188,-2.1701,1.9749
357.5017026,-29.8460077,-4.4606,0.1932
356.5866274,-29.8510678,-5.1221,0.1669
357.1384746,-29.8509899,-6.1681,0.1161
357.4577496,-29.8472442,-5.4759,0.1462
356.5865189,-29.8535979,-4.1669,0.4185
356.9065688,-29.8512817,-4.4464,0.1699
356.5932812,-29.8547776,-4.4409,0.1879
356.5851275,-29.8541224,-4.698,0.2409
356.5963088,-29.8537015,-4.5848,0.2344
357.5518365,-29.8505344,-4.9472,0.171
357.5283637,-29.8233331,-5.9433,0.09
357.4797227,-29.8235348,-5.6993,0.1316
356.6889334,-29.8212852,-4.6744,0.2229
357.4729912,-29.8233459,-5.262,0.1213
357.6579428,-29.8559027,-4.8489,0.175
357.6939119,-29.8537771,-4.5607,0.2254
356.860482,-29.8228918,-4.3844,0.2482
357.5405177,-29.8235314,-5.7061,0.1215
356.5850285,-29.8536806,-4.8421,0.1815
357.6037961,-29.8446372,-5.0953,0.2097
357.6932661,-29.8556731,-4.5361,0.2054
357.2435452,-29.8253804,-4.2359,0.3468
357.104119,-29.8221481,-4.5682,0.216
356.9205012,-29.8243853,-4.8527,0.1617
357.5012246,-29.8234927,-5.9461,0.0875
357.6986311,-29.8577708,-4.3709,2.8305
356.8251965,-29.8215159,-4.5661,0.1769
356.6047877,-29.8228906,-5.3779,0.0932
356.5878194,-29.8570179,-3.7435,0.6767
357.5016527,-29.8235777,-4.6635,0.2038
356.7589399,-29.8232894,-4.7142,0.2006
356.5830905,-29.851861,99.0,99.0
356.5903797,-29.8213929,-4.5559,0.2834
357.6293845,-29.8214486,-4.8463,0.2144
356.6584343,-29.8210475,-4.7625,0.181
357.674793,-29.8600179,-4.7648,0.1851
357.5286166,-29.823347,-4.5229,0.172
356.5885128,-29.8542841,-4.592,0.3288
357.3075014,-29.8234021,-5.2986,0.149
357.6056696,-29.8370938,-6.4032,0.0695
356.9833147,-29.8219278,-4.2518,0.2352
357.6887146,-29.8548103,-4.6491,0.1954
357.2993887,-29.8223511,-4.4691,0.2646
357.2836053,-29.8230199,-4.7469,0.1731
356.589724,-29.8244504,-5.164,0.2046
356.7090228,-29.8601792,-4.5711,0.1713
357.1245856,-29.8226365,-3.2873,0.9055
356.5896371,-29.822699,-5.0162,0.1838
356.9764892,-29.8219918,-4.8519,0.1603
357.5223558,-29.823738,-6.1725,0.1075
357.431972,-29.8219664,-4.8099,0.2229
357.119551,-29.8220384,-4.5857,0.208
357.6363095,-29.8554752,-4.9472,0.2367
357.479814,-29.8239673,-4.1073,0.3608
357.2169817,-29.8556055,-4.6445,0.1375
357.5307972,-29.8230422,-3.7129,0.3543
356.699956,-29.821112,-5.5507,0.0624
357.6871105,-29.8215417,99.0,99.0
357.6621111,-29.8217137,-4.5682,0.2714
356.5925866,-29.820978,-4.4886,0.3265
356.9654227,-29.8223809,-4.6499,0.2545
356.6175505,-29.8208598,-3.4606,0.5591
357.5374248,-29.8234085,-5.9118,0.1086
357.620914,-29.8220758,-4.5602,0.2983
357.5448773,-29.8231799,-4.6321,0.2141
357.022381,-29.8220383,-4.8858,0.1833
357.5440167,-29.8228814,-5.0454,0.1624
357.5444141,-29.8231691,-4.6643,0.1356
357.1182897,-29.8224848,-4.3043,0.4067
357.1847406,-29.8228089,-4.919,0.1772
356.8662437,-29.823386,-4.6353,0.1988
357.4312253,-29.8234462,-5.176,0.1535
357.4617928,-29.8235426,-4.7687,0.1939
357.6263122,-29.8235386,-3.9055,0.6116
356.8976602,-29.8218612,-4.9766,0.1394
357.1752196,-29.8225461,-3.193,1.02
356.5811934,-29.8578607,-5.3759,0.1706
357.5558168,-29.8231272,-5.2475,0.1845
356.5836987,-29.8206888,-6.7558,0.042
356.7291254,-29.8221819,-4.2175,0.3108
357.5307952,-29.8234146,-5.75,0.1192
357.1904286,-29.8220297,-4.3722,0.1579
357.5612937,-29.8233371,-4.8402,0.1923
357.5410126,-29.8238939,-3.9823,0.2155
357.5410796,-29.8234342,-3.6709,0.2862
356.9020008,-29.821709,-4.6753,0.1792
357.4706214,-29.8229635,-5.8768,0.1193
357.4911922,-29.8234458,-6.9168,0.0682
357.1971205,-29.822658,-3.0592,0.9824
357.2296841,-29.8220194,-4.419,0.1879
357.456409,-29.8229719,-4.4808,0.283
356.9978169,-29.8230775,-6.2432,0.0559
357.1007795,-29.8221177,-4.5402,0.2288
356.7626151,-29.8228396,-4.9877,0.1842
356.8155634,-29.822179,-4.0256,0.4715
356.5861434,-29.8213046,-6.7733,0.9222
357.6255552,-29.821864,-5.4119,0.1757
357.1316096,-29.8230581,-4.9932,0.1112
356.5848566,-29.8250706,99.0,99.0
357.5692639,-29.8220139,-4.2337,0.2683
356.6575783,-29.8226088,-4.0659,0.3488
356.9434105,-29.8231514,-4.4385,0.265
357.5236625,-29.8244945,-5.2288,0.2009
356.8838864,-29.8232932,-4.6405,0.2246
357.5530196,-29.8233185,-4.9034,0.211
356.6054467,-29.8223974,-5.0224,0.2324
357.4269396,-29.8223521,99.0,99.0
357.4691705,-29.8229573,-4.9827,0.2287
357.4186078,-29.825099,-4.1643,0.2905
357.2669218,-29.8225573,-4.5221,0.2138
357.2086512,-29.8235257,-4.1934,0.3351
357.1054421,-29.8232696,-4.3109,0.2737
357.6605959,-29.8219436,-5.541,0.1417
357.4732029,-29.8230486,-5.6441,0.1274
357.1309652,-29.8507747,-4.8273,0.2704
357.6816081,-29.8260838,-4.0701,0.4909
356.8881006,-29.8231909,-4.4946,0.1915
357.6825965,-29.8255035,-4.8759,0.5337
356.5869974,-29.8228653,-4.2898,0.3804
357.5406114,-29.8230383,-4.84,0.2017
357.2778409,-29.824728,-3.7639,0.6648
357.6500001,-29.8228613,-3.3241,0.7826
356.7170879,-29.8226985,-4.3588,0.3163
356.9718741,-29.8254654,-4.8783,0.2003
357.5524378,-29.8232617,-4.9475,0.1526
356.8398669,-29.8232326,-4.6579,0.2334
356.7410281,-29.8233332,-5.2524,0.0912
356.8370628,-29.8239718,-4.9031,0.1505
356.960385,-29.8259167,-4.5113,0.1746
357.457137,-29.8229262,-4.3772,0.2762
357.6851966,-29.8266789,99.0,99.0
357.5446685,-29.823525,-4.8644,0.1965
356.8330438,-29.8231917,-4.6365,0.1941
357.4650478,-29.8228697,-3.1362,0.9925
356.9308022,-29.8245607,-4.7315,0.1779
356.7464996,-29.8237208,-4.4988,0.1894
357.4228541,-29.8234081,-4.7079,0.1678
356.918482,-29.8232339,-4.4308,0.2423
357.2151183,-29.8241632,-3.7553,0.3014
357.6881814,-29.8278516,-4.1534,1.0709
356.9151912,-29.8235943,-4.3317,0.273
357.3425621,-29.8232567,-4.5304,0.2791
356.8293433,-29.8257874,-4.394,0.2033
357.2664564,-29.8240101,-5.0919,0.1572
357.5540318,-29.8230916,-5.1137,0.1853
356.6829291,-29.8229407,-4.2251,0.286
357.681653,-29.8267152,99.0,99.0
357.6660043,-29.8233742,99.0,99.0
356.9937243,-29.8246205,-4.571,0.2068
357.5537651,-29.8233093,-4.9387,0.1623
357.2152947,-29.8233733,-4.3119,0.217
357.6793743,-29.8271519,99.0,99.0
357.6816328,-29.8269592,-4.8222,0.1261
357.6826586,-29.8261294,-3.8762,0.449
356.8857446,-29.8245335,-5.0,0.1381
357.6823709,-29.8264292,-5.2286,0.1476
357.6851117,-29.8250218,99.0,99.0
357.5650877,-29.8249827,-4.552,0.2408
356.8511328,-29.8256798,-4.3411,0.2645
357.67929,-29.8233055,99.0,99.0
356.7549901,-29.8249985,-4.912,0.1809
357.6439922,-29.8245501,-4.8828,0.1765
357.3427075,-29.8247012,-5.3499,0.1561
357.4528746,-29.8233059,-4.4037,0.2912
357.6813715,-29.8249297,-4.524,0.407
357.6297101,-29.8241056,-4.4312,0.1959
356.7929621,-29.8255956,-4.2761,0.2543
357.0384386,-29.8255348,-4.4112,0.2784
357.0276711,-29.8284228,-3.4333,0.451
357.046621,-29.8277687,-4.1202,0.3806
357.3031542,-29.8250556,-4.2505,0.2263
356.750638,-29.8256234,-3.8414,0.4225
357.328588,-29.8261801,-5.2488,0.1813
357.6695327,-29.82358,99.0,99.0
357.3034668,-29.8251565,-4.7982,0.1927
357.6757635,-29.8247157,-1.5534,4.3246
356.6571076,-29.8267005,-4.8374,0.2768
357.6553007,-29.8246041,-4.9948,0.5179
357.6772814,-29.8248588,-4.4435,0.4539
357.5879394,-29.8256726,-4.622,0.2144
357.683352,-29.8260574,-5.2368,0.1412
357.2782523,-29.8253814,-4.5251,0.2956
357.3781241,-29.8275909,-4.8727,0.2229
356.8576098,-29.8248846,-4.2856,0.2553
356.7760598,-29.8256399,-4.2485,0.2373
356.7321458,-29.8248602,-4.6783,0.2383
357.0673789,-29.8268477,-4.0463,0.2661
356.736971,-29.8251338,-4.5019,0.2073
357.1227572,-29.8263464,-4.4988,0.2882
357.6860773,-29.8252221,99.0,99.0
357.657657,-29.8297873,-3.6355,0.6415
357.6731637,-29.8263286,99.0,99.0
357.0898256,-29.8267805,-3.3101,1.2426
357.1091242,-29.8283248,-4.3982,0.2306
357.6936798,-29.8276466,99.0,99.0
356.5917086,-29.8261823,-4.1471,0.3541
357.6642314,-29.8296287,-4.967,0.1655
357.6891044,-29.8275979,99.0,99.0
356.8495276,-29.8270427,-4.5846,0.2462
356.9516534,-29.8279258,-4.7156,0.2269
357.1414188,-29.8284022,-4.8308,0.1892
356.6654768,-29.8268046,-5.1745,0.1079
357.2347939,-29.8315102,-4.6145,0.2334
357.3991552,-29.8285806,-5.6117,0.0712
356.6431785,-29.825237,-6.5956,0.0391
357.6951194,-29.8283225,-5.4151,0.1274
357.5142518,-29.8273536,-5.0278,0.2083
357.1470481,-29.8295648,-5.1871,0.1728
356.5962206,-29.8276827,-5.0746,0.1325
357.6824683,-29.8308029,-4.6333,0.1962
357.0157043,-29.8290545,-4.4971,0.2046
357.1439187,-29.8279725,-4.4386,0.2646
356.9808645,-29.8285838,-4.3736,0.2423
356.8171844,-29.8282755,-4.4238,0.2715
356.5885603,-29.8260909,-4.806,0.3057
356.8434454,-29.8300586,-4.3711,0.1975
356.7979961,-29.8277077,-5.2702,0.092
357.4849723,-29.8299513,-4.1117,0.2725
357.5901377,-29.8277895,-4.7463,0.2227
357.5762913,-29.8314302,-5.5171,0.0758
357.3492558,-29.8285771,-4.3487,0.2115
357.2795024,-29.8286299,-4.078,0.2693
357.6608327,-29.8292283,-2.6777,1.8258
357.2958804,-29.8290542,-1.8056,3.2282
357.3847953,-29.8296375,-4.1703,0.3439
357.1408328,-29.829389,-3.0682,0.7174
357.5903422,-29.829036,-4.6769,0.2152
356.9259014,-29.8299003,-4.5072,0.1873
356.6174748,-29.8289183,-3.8192,0.3637
357.2680286,-29.8310401,-3.7858,0.2415
356.9753446,-29.8305622,-5.1276,0.2072
357.1904028,-29.8295754,-4.4178,0.2075
357.6944256,-29.8299593,99.0,99.0
357.6023619,-29.8278468,-4.4477,0.2783
357.6924817,-29.8277004,99.0,99.0
356.678541,-29.8286105,-4.0885,0.3302
356.5918195,-29.8288564,-5.1366,0.1648
356.8480768,-29.8279175,-5.3076,0.104
357.6955078,-29.8303112,-4.3153,0.3311
357.5571014,-29.8308902,-5.8127,0.0611
357.2641486,-29.8308476,-4.7081,0.2211
357.033181,-29.830812,-5.4578,0.1928
357.6894831,-29.8294572,-3.8961,5.7338
357.2685075,-29.8309869,-4.5915,0.1589
357.2702936,-29.831762,-4.5302,0.2354
356.6037484,-29.8279523,-4.3197,0.3553
356.5856543,-29.8288767,-1.3105,7.4209
357.345939,-29.8305917,-4.4456,0.2905
357.6782727,-29.8301519,-3.2039,1.0602
357.2373652,-29.8321783,-4.6055,0.1541
356.969443,-29.8302914,-4.6152,0.263
357.3710797,-29.8309334,-5.5044,0.0707
357.6676311,-29.8284025,-2.1787,1.8456
356.5854723,-29.8314477,-3.9737,0.8719
357.6971047,-29.8306483,99.0,99.0
357.0408612,-29.8330787,-4.8786,0.228
356.8950426,-29.8317252,-4.5919,0.2106
357.5488191,-29.831794,-4.4285,0.192
357.4477933,-29.8405267,-5.1744,0.1479
356.9478103,-29.829819,-5.733,0.0727
357.6789527,-29.8291105,99.0,99.0
357.4381573,-29.8321893,-4.9037,0.1238
357.6800059,-29.8315147,-3.9564,0.4771
357.6756005,-29.8272893,-4.6892,0.2328
356.8795163,-29.8314081,-4.3297,0.2312
357.691468,-29.8305229,-5.0788,0.1903
357.6516349,-29.8316854,-4.2816,0.2816
356.5826834,-29.8417575,99.0,99.0
357.522285,-29.8305554,-4.4132,0.2116
357.5502878,-29.826304,-3.7915,0.4677
357.6968521,-29.8327517,99.0,99.0
356.5847152,-29.8322236,-4.0874,0.6388
357.1301566,-29.8324694,-4.5297,0.189
357.0390753,-29.837728,-5.5109,0.1683
357.0385507,-29.8376839,-5.5129,0.1702
357.6027155,-29.8320862,-6.1544,0.0885
356.5833629,-29.834266,-2.4024,3.1227
356.5831461,-29.8327162,99.0,99.0
357.3796971,-29.8340288,-4.4466,0.2433
356.5891585,-29.8327463,-3.6065,0.8047
357.4109445,-29.8344885,-4.5643,0.226
357.5112328,-29.8349928,-6.3782,0.1087
357.6612458,-29.8324626,-3.432,0.541
357.2940258,-29.8337995,-5.0347,0.1395
356.7837523,-29.8332335,-5.0227,0.1677
357.1319348,-29.8331504,-4.6018,0.2715
357.0391706,-29.8362171,-5.112,0.2397
356.5979517,-29.8323844,-4.6678,0.2239
356.5884348,-29.8322654,-4.1585,0.3873
357.0389319,-29.8372577,-5.4373,0.1674
357.0406239,-29.8355027,-4.921,0.2396
357.6965476,-29.8347804,99.0,99.0
357.6486885,-29.8347827,-4.5393,0.2153
356.7587723,-29.831463,-4.6677,0.2392
356.8885522,-29.8338903,-5.2183,0.0917
357.1399065,-29.834922,-4.2729,0.2286
357.603383,-29.844625,-5.2863,0.1897
357.6924982,-29.8342943,99.0,99.0
